campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter
16701,47,technician,married,unknown,no,751,yes,no,cellular,24,jul,99,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,1.65,No previous contact,0,Housing loan only,1,1,7,Q3
16702,30,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,Negative,1,1,1 contact,1,1.3,No previous contact,0,Housing + personal loans,2,1,7,Q3
16703,28,technician,single,secondary,no,981,yes,no,cellular,24,jul,225,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,3.75,No previous contact,0,Housing loan only,1,1,7,Q3
16704,50,technician,divorced,tertiary,no,1679,yes,no,cellular,24,jul,604,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,10.07,No previous contact,0,Housing loan only,1,1,7,Q3
16705,35,blue-collar,married,secondary,no,0,yes,yes,cellular,24,jul,250,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.17,No previous contact,0,Housing + personal loans,2,1,7,Q3
16706,33,blue-collar,married,secondary,no,0,yes,no,cellular,24,jul,208,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.47,No previous contact,0,Housing loan only,1,1,7,Q3
16707,48,blue-collar,divorced,secondary,no,271,yes,yes,cellular,24,jul,23,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,0.38,No previous contact,0,Housing + personal loans,2,1,7,Q3
16708,56,housemaid,married,tertiary,no,1922,yes,no,cellular,24,jul,247,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,4.12,No previous contact,0,Housing loan only,1,1,7,Q3
16709,34,blue-collar,married,primary,no,176,no,no,cellular,24,jul,78,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.3,No previous contact,0,No loans,0,1,7,Q3
16710,45,management,married,tertiary,yes,-577,yes,yes,cellular,24,jul,204,1,-1,0,unknown,no,0,1,1,1,0,,40-49,3,Negative,1,1,1 contact,1,3.4,No previous contact,0,Housing + personal loans,2,1,7,Q3
16711,39,blue-collar,married,unknown,no,0,no,no,cellular,24,jul,90,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.5,No previous contact,0,No loans,0,1,7,Q3
16712,34,management,married,tertiary,no,889,yes,no,cellular,24,jul,539,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,8.98,No previous contact,0,Housing loan only,1,1,7,Q3
16713,32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,14.48,No previous contact,0,Personal loan only,1,1,7,Q3
16714,29,technician,single,secondary,no,428,yes,no,cellular,24,jul,273,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,4.55,No previous contact,0,Housing loan only,1,1,7,Q3
16715,37,admin.,married,secondary,no,352,yes,no,cellular,24,jul,107,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.78,No previous contact,0,Housing loan only,1,1,7,Q3
16716,26,blue-collar,single,secondary,no,1292,yes,no,cellular,24,jul,48,4,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"1,001-5,000",3,0,4-5 contacts,3,0.8,No previous contact,0,Housing loan only,1,1,7,Q3
16717,27,management,married,tertiary,no,2729,yes,no,cellular,24,jul,218,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"1,001-5,000",3,0,2-3 contacts,2,3.63,No previous contact,0,Housing loan only,1,1,7,Q3
16718,32,technician,divorced,secondary,no,3717,no,yes,cellular,24,jul,91,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,1.52,No previous contact,0,Personal loan only,1,1,7,Q3
16719,43,unemployed,divorced,secondary,no,0,yes,no,cellular,24,jul,229,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.82,No previous contact,0,Housing loan only,1,1,7,Q3
16720,33,self-employed,married,tertiary,no,277,no,no,cellular,24,jul,57,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.95,No previous contact,0,No loans,0,1,7,Q3
16721,51,management,married,primary,no,33,yes,no,cellular,24,jul,624,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,10.4,No previous contact,0,Housing loan only,1,1,7,Q3
16722,45,blue-collar,married,secondary,no,2718,yes,no,cellular,24,jul,304,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,5.07,No previous contact,0,Housing loan only,1,1,7,Q3
16723,30,admin.,single,secondary,no,2702,yes,no,cellular,24,jul,129,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,2.15,No previous contact,0,Housing loan only,1,1,7,Q3
16724,38,technician,married,secondary,no,69,no,yes,cellular,24,jul,915,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,15.25,No previous contact,0,Personal loan only,1,1,7,Q3
16725,25,student,single,secondary,no,1747,yes,no,cellular,24,jul,903,1,-1,0,unknown,yes,1,0,1,0,0,,18-29,1,"1,001-5,000",3,0,1 contact,1,15.05,No previous contact,0,Housing loan only,1,1,7,Q3
16726,53,management,married,tertiary,no,602,yes,no,cellular,24,jul,58,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,0.97,No previous contact,0,Housing loan only,1,1,7,Q3
16727,43,entrepreneur,married,secondary,no,0,no,no,telephone,24,jul,122,12,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,2.03,No previous contact,0,No loans,0,1,7,Q3
16728,43,retired,married,primary,no,222,no,no,cellular,24,jul,203,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.38,No previous contact,0,No loans,0,1,7,Q3
16729,45,admin.,divorced,secondary,no,59,yes,no,cellular,24,jul,873,8,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,14.55,No previous contact,0,Housing loan only,1,1,7,Q3
16730,50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,4.13,No previous contact,0,Housing loan only,1,1,7,Q3
16731,33,services,married,secondary,no,930,no,yes,cellular,24,jul,149,2,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.48,No previous contact,0,Personal loan only,1,1,7,Q3
16732,57,retired,married,primary,no,-64,yes,no,telephone,24,jul,147,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,1 contact,1,2.45,No previous contact,0,Housing loan only,1,1,7,Q3
16733,26,services,married,secondary,no,-16,yes,no,cellular,24,jul,1036,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,Negative,1,1,1 contact,1,17.27,No previous contact,0,Housing loan only,1,1,7,Q3
16734,25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes,1,0,0,0,0,,18-29,1,"1,001-5,000",3,0,1 contact,1,11.82,No previous contact,0,No loans,0,1,7,Q3
16735,46,management,divorced,secondary,no,145,yes,no,cellular,24,jul,72,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,1.2,No previous contact,0,Housing loan only,1,1,7,Q3
16736,30,management,single,secondary,yes,-985,no,no,telephone,24,jul,28,4,-1,0,unknown,no,0,1,0,0,0,,30-39,2,Negative,1,1,4-5 contacts,3,0.47,No previous contact,0,No loans,0,1,7,Q3
16737,36,services,married,unknown,no,-19,no,yes,cellular,24,jul,185,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,Negative,1,1,1 contact,1,3.08,No previous contact,0,Personal loan only,1,1,7,Q3
16738,56,admin.,married,secondary,no,360,yes,yes,cellular,24,jul,98,2,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.63,No previous contact,0,Housing + personal loans,2,1,7,Q3
16739,50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no,0,0,1,1,0,,50-59,4,Negative,1,1,1 contact,1,2.47,No previous contact,0,Housing + personal loans,2,1,7,Q3
16740,47,blue-collar,married,unknown,no,2458,no,no,cellular,24,jul,172,3,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,2.87,No previous contact,0,No loans,0,1,7,Q3
16741,52,entrepreneur,divorced,secondary,no,7,no,no,cellular,24,jul,150,5,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,2.5,No previous contact,0,No loans,0,1,7,Q3
16742,50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"5,001-10,000",4,0,2-3 contacts,2,0.85,No previous contact,0,Housing loan only,1,1,7,Q3
16743,37,management,single,tertiary,no,7612,no,no,cellular,24,jul,1206,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"5,001-10,000",4,0,4-5 contacts,3,20.1,No previous contact,0,No loans,0,1,7,Q3
16744,30,management,married,tertiary,no,14,no,no,cellular,24,jul,90,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.5,No previous contact,0,No loans,0,1,7,Q3
16745,58,services,married,secondary,no,5567,no,no,cellular,24,jul,1869,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"5,001-10,000",4,0,1 contact,1,31.15,No previous contact,0,No loans,0,1,7,Q3
16746,39,blue-collar,married,secondary,no,334,yes,no,telephone,24,jul,575,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,9.58,No previous contact,0,Housing loan only,1,1,7,Q3
16747,42,blue-collar,married,secondary,no,634,yes,no,cellular,24,jul,256,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,4.27,No previous contact,0,Housing loan only,1,1,7,Q3
16748,36,management,married,tertiary,no,268,yes,yes,cellular,24,jul,823,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,13.72,No previous contact,0,Housing + personal loans,2,1,7,Q3
16749,39,entrepreneur,married,tertiary,no,350,yes,no,cellular,24,jul,230,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.83,No previous contact,0,Housing loan only,1,1,7,Q3
16750,52,blue-collar,married,primary,no,134,yes,no,cellular,24,jul,81,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.35,No previous contact,0,Housing loan only,1,1,7,Q3
16751,37,blue-collar,married,secondary,no,-59,yes,yes,cellular,24,jul,56,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,Negative,1,1,1 contact,1,0.93,No previous contact,0,Housing + personal loans,2,1,7,Q3
16752,28,technician,married,secondary,no,169,yes,no,cellular,24,jul,245,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,4.08,No previous contact,0,Housing loan only,1,1,7,Q3
16753,28,blue-collar,married,secondary,no,214,yes,yes,cellular,24,jul,332,3,-1,0,unknown,no,0,0,1,1,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,5.53,No previous contact,0,Housing + personal loans,2,1,7,Q3
16754,32,admin.,married,secondary,no,0,yes,no,cellular,24,jul,151,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.52,No previous contact,0,Housing loan only,1,1,7,Q3
16755,30,admin.,divorced,secondary,no,78,yes,no,cellular,24,jul,132,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.2,No previous contact,0,Housing loan only,1,1,7,Q3
16756,49,technician,divorced,secondary,no,-39,yes,yes,cellular,24,jul,147,3,-1,0,unknown,no,0,0,1,1,0,,40-49,3,Negative,1,1,2-3 contacts,2,2.45,No previous contact,0,Housing + personal loans,2,1,7,Q3
16757,43,management,married,secondary,no,5,yes,no,cellular,24,jul,953,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,15.88,No previous contact,0,Housing loan only,1,1,7,Q3
16758,59,technician,divorced,tertiary,no,3331,yes,no,cellular,24,jul,43,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,0.72,No previous contact,0,Housing loan only,1,1,7,Q3
16759,29,blue-collar,single,secondary,no,223,no,no,cellular,24,jul,1259,1,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,20.98,No previous contact,0,No loans,0,1,7,Q3
16760,29,blue-collar,married,secondary,no,658,yes,no,cellular,24,jul,267,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,4.45,No previous contact,0,Housing loan only,1,1,7,Q3
16761,25,blue-collar,single,secondary,no,674,no,no,cellular,24,jul,736,2,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,12.27,No previous contact,0,No loans,0,1,7,Q3
16762,31,services,single,secondary,no,0,yes,no,cellular,24,jul,362,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,6.03,No previous contact,0,Housing loan only,1,1,7,Q3
16763,31,blue-collar,married,primary,no,33,yes,no,cellular,24,jul,901,2,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,15.02,No previous contact,0,Housing loan only,1,1,7,Q3
16764,32,blue-collar,divorced,primary,no,-156,yes,no,cellular,24,jul,129,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,2.15,No previous contact,0,Housing loan only,1,1,7,Q3
16765,46,entrepreneur,married,primary,no,8873,yes,no,cellular,24,jul,314,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"5,001-10,000",4,0,2-3 contacts,2,5.23,No previous contact,0,Housing loan only,1,1,7,Q3
16766,30,services,married,primary,no,-224,yes,no,cellular,24,jul,79,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,1.32,No previous contact,0,Housing loan only,1,1,7,Q3
16767,47,blue-collar,divorced,secondary,no,506,no,no,cellular,24,jul,134,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.23,No previous contact,0,No loans,0,1,7,Q3
16768,42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,217,9,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,3.62,No previous contact,0,Housing loan only,1,1,7,Q3
16769,41,blue-collar,married,secondary,no,2717,yes,yes,cellular,24,jul,559,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,9.32,No previous contact,0,Housing + personal loans,2,1,7,Q3
16770,31,technician,married,tertiary,no,162,yes,no,cellular,24,jul,141,11,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,2.35,No previous contact,0,Housing loan only,1,1,7,Q3
16771,53,housemaid,divorced,primary,no,2253,yes,no,cellular,24,jul,135,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,2.25,No previous contact,0,Housing loan only,1,1,7,Q3
16772,57,entrepreneur,married,primary,no,6,yes,no,cellular,24,jul,126,6,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,2.1,No previous contact,0,Housing loan only,1,1,7,Q3
16773,60,technician,married,secondary,no,0,yes,no,telephone,24,jul,101,14,-1,0,unknown,no,0,0,1,0,0,,60+,5,"0-1,000",2,0,6+ contacts,4,1.68,No previous contact,0,Housing loan only,1,1,7,Q3
16774,38,management,married,tertiary,no,272,yes,no,cellular,24,jul,62,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.03,No previous contact,0,Housing loan only,1,1,7,Q3
16775,48,blue-collar,married,primary,no,595,no,no,cellular,24,jul,464,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,7.73,No previous contact,0,No loans,0,1,7,Q3
16776,40,technician,single,tertiary,no,445,yes,no,cellular,24,jul,631,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,10.52,No previous contact,0,Housing loan only,1,1,7,Q3
16777,39,management,married,tertiary,no,63,yes,no,cellular,24,jul,203,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.38,No previous contact,0,Housing loan only,1,1,7,Q3
16778,31,admin.,married,secondary,no,12,yes,no,cellular,24,jul,306,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.1,No previous contact,0,Housing loan only,1,1,7,Q3
16779,33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.3,No previous contact,0,No loans,0,1,7,Q3
16780,35,services,married,secondary,no,0,yes,no,cellular,24,jul,810,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,13.5,No previous contact,0,Housing loan only,1,1,7,Q3
16781,41,management,married,secondary,no,3096,yes,no,cellular,24,jul,273,6,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,4.55,No previous contact,0,Housing loan only,1,1,7,Q3
16782,33,management,married,tertiary,no,7,yes,no,telephone,24,jul,780,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,13.0,No previous contact,0,Housing loan only,1,1,7,Q3
16783,26,technician,single,secondary,no,3382,no,no,cellular,24,jul,844,5,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"1,001-5,000",3,0,4-5 contacts,3,14.07,No previous contact,0,No loans,0,1,7,Q3
16784,61,retired,divorced,secondary,no,291,no,no,cellular,24,jul,286,5,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,4-5 contacts,3,4.77,No previous contact,0,No loans,0,1,7,Q3
16785,34,technician,single,secondary,no,347,yes,no,cellular,24,jul,947,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,15.78,No previous contact,0,Housing loan only,1,1,7,Q3
16786,37,admin.,married,secondary,no,3226,yes,yes,cellular,24,jul,226,3,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,3.77,No previous contact,0,Housing + personal loans,2,1,7,Q3
16787,40,technician,married,secondary,no,203,yes,no,cellular,24,jul,328,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,5.47,No previous contact,0,Housing loan only,1,1,7,Q3
16788,54,admin.,married,secondary,no,1335,yes,no,cellular,24,jul,448,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,7.47,No previous contact,0,Housing loan only,1,1,7,Q3
16789,40,housemaid,married,primary,no,229,yes,no,cellular,24,jul,213,10,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,3.55,No previous contact,0,Housing loan only,1,1,7,Q3
16790,46,management,married,tertiary,no,-71,yes,yes,telephone,24,jul,258,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,Negative,1,1,2-3 contacts,2,4.3,No previous contact,0,Housing + personal loans,2,1,7,Q3
16791,54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,24,jul,82,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,1.37,No previous contact,0,Personal loan only,1,1,7,Q3
16792,25,entrepreneur,married,tertiary,no,30,yes,no,cellular,24,jul,254,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,4.23,No previous contact,0,Housing loan only,1,1,7,Q3
16793,57,management,married,tertiary,no,224,yes,no,cellular,24,jul,180,4,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,3.0,No previous contact,0,Housing loan only,1,1,7,Q3
16794,25,housemaid,married,primary,no,669,yes,no,cellular,24,jul,367,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,6.12,No previous contact,0,Housing loan only,1,1,7,Q3
16795,51,management,single,tertiary,no,1565,yes,no,cellular,24,jul,870,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,14.5,No previous contact,0,Housing loan only,1,1,7,Q3
16796,43,housemaid,married,primary,no,169,no,yes,telephone,24,jul,172,5,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,2.87,No previous contact,0,Personal loan only,1,1,7,Q3
16797,45,management,married,tertiary,no,1034,no,yes,cellular,24,jul,1820,4,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"1,001-5,000",3,0,4-5 contacts,3,30.33,No previous contact,0,Personal loan only,1,1,7,Q3
16798,45,admin.,single,secondary,no,757,yes,yes,cellular,24,jul,144,3,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.4,No previous contact,0,Housing + personal loans,2,1,7,Q3
16799,53,self-employed,married,tertiary,no,290,no,yes,cellular,24,jul,303,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,5.05,No previous contact,0,Personal loan only,1,1,7,Q3
16800,47,technician,married,tertiary,no,1430,yes,no,cellular,24,jul,120,11,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,2.0,No previous contact,0,Housing loan only,1,1,7,Q3
16801,44,blue-collar,married,primary,no,658,yes,no,telephone,24,jul,236,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.93,No previous contact,0,Housing loan only,1,1,7,Q3
16802,42,blue-collar,married,secondary,no,0,yes,no,cellular,24,jul,149,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.48,No previous contact,0,Housing loan only,1,1,7,Q3
16803,39,services,divorced,unknown,no,434,yes,no,telephone,24,jul,553,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,9.22,No previous contact,0,Housing loan only,1,1,7,Q3
16804,35,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,90,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.5,No previous contact,0,Housing loan only,1,1,7,Q3
16805,33,technician,divorced,secondary,no,791,yes,no,cellular,24,jul,268,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,4.47,No previous contact,0,Housing loan only,1,1,7,Q3
16806,45,blue-collar,married,secondary,no,1103,yes,no,cellular,24,jul,828,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,13.8,No previous contact,0,Housing loan only,1,1,7,Q3
16807,27,technician,single,secondary,no,471,yes,yes,cellular,24,jul,136,2,-1,0,unknown,no,0,0,1,1,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,2.27,No previous contact,0,Housing + personal loans,2,1,7,Q3
16808,30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.48,No previous contact,0,Housing loan only,1,1,7,Q3
16809,40,self-employed,married,tertiary,no,191,yes,no,cellular,24,jul,806,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,13.43,No previous contact,0,Housing loan only,1,1,7,Q3
16810,57,management,married,secondary,no,0,yes,no,cellular,24,jul,725,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,12.08,No previous contact,0,Housing loan only,1,1,7,Q3
16811,26,services,married,secondary,no,199,no,no,cellular,24,jul,139,6,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,6+ contacts,4,2.32,No previous contact,0,No loans,0,1,7,Q3
16812,28,services,single,secondary,no,340,yes,no,cellular,24,jul,821,2,-1,0,unknown,yes,1,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,13.68,No previous contact,0,Housing loan only,1,1,7,Q3
16813,54,management,married,tertiary,no,148,no,yes,cellular,24,jul,42,3,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,0.7,No previous contact,0,Personal loan only,1,1,7,Q3
16814,49,technician,divorced,secondary,no,305,no,no,cellular,24,jul,367,2,-1,0,unknown,yes,1,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,6.12,No previous contact,0,No loans,0,1,7,Q3
16815,50,blue-collar,divorced,secondary,no,-54,no,no,cellular,24,jul,513,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,Negative,1,1,2-3 contacts,2,8.55,No previous contact,0,No loans,0,1,7,Q3
16816,37,housemaid,married,primary,no,0,yes,no,cellular,24,jul,347,5,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,5.78,No previous contact,0,Housing loan only,1,1,7,Q3
16817,42,management,single,tertiary,no,2032,yes,no,cellular,24,jul,1173,4,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,4-5 contacts,3,19.55,No previous contact,0,Housing loan only,1,1,7,Q3
