campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter,subscription_probability,subscription_probability_pct,priority_target_flag,priority_target_status,propensity_band,propensity_band_order,propensity_decile,propensity_percentile
23517,53,housemaid,married,primary,yes,42,no,no,cellular,28,aug,81,4,-1,0,unknown,no,0,1,0,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,1.35,No previous contact,0,No loans,0,1,8,Q3,0.24348367278584235,24.35,0,Below Target Threshold,Low Propensity,1,8,24.52
23518,54,services,married,tertiary,no,0,no,no,cellular,28,aug,282,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,4.7,No previous contact,0,No loans,0,1,8,Q3,0.3267813685097139,32.68,0,Below Target Threshold,Medium Propensity,2,6,43.2
23519,59,management,divorced,tertiary,no,866,no,no,cellular,28,aug,46,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,0.77,No previous contact,0,No loans,0,1,8,Q3,0.4677166306623499,46.77,0,Below Target Threshold,High Propensity,3,3,75.36
23520,30,technician,single,secondary,no,1052,no,no,cellular,28,aug,147,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,2.45,No previous contact,0,No loans,0,1,8,Q3,0.4588493026693091,45.88,0,Below Target Threshold,High Propensity,3,3,74.02
23521,34,technician,single,tertiary,yes,-6,no,no,cellular,28,aug,79,8,-1,0,unknown,no,0,1,0,0,0,,30-39,2,Negative,1,1,6+ contacts,4,1.32,No previous contact,0,No loans,0,1,8,Q3,0.22836987363780914,22.84,0,Below Target Threshold,Low Propensity,1,8,21.59
23522,42,management,married,secondary,no,-105,yes,no,cellular,28,aug,60,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,1.0,No previous contact,0,Housing loan only,1,1,8,Q3,0.2798406017147535,27.98,0,Below Target Threshold,Low Propensity,1,7,31.97
23523,59,management,divorced,tertiary,no,51,no,no,cellular,28,aug,129,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,2.15,No previous contact,0,No loans,0,1,8,Q3,0.4105604695156733,41.06,0,Below Target Threshold,Medium Propensity,2,4,65.05
23524,42,management,single,tertiary,no,1608,no,no,cellular,28,aug,13,21,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,0.22,No previous contact,0,No loans,0,1,8,Q3,0.4420356078424712,44.2,0,Below Target Threshold,High Propensity,3,3,71.26
23525,43,management,single,tertiary,no,0,no,no,cellular,28,aug,331,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,5.52,No previous contact,0,No loans,0,1,8,Q3,0.3372995192343721,33.73,0,Below Target Threshold,Medium Propensity,2,6,46.18
23526,40,management,married,tertiary,no,1666,yes,no,cellular,28,aug,271,4,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,4-5 contacts,3,4.52,No previous contact,0,Housing loan only,1,1,8,Q3,0.3918427128290608,39.18,0,Below Target Threshold,Medium Propensity,2,4,60.75
23527,43,management,married,tertiary,no,2696,yes,no,cellular,28,aug,86,10,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,1.43,No previous contact,0,Housing loan only,1,1,8,Q3,0.28034167034639446,28.03,0,Below Target Threshold,Low Propensity,1,7,32.07
23528,60,retired,married,unknown,no,0,no,no,cellular,28,aug,113,2,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,2-3 contacts,2,1.88,No previous contact,0,No loans,0,1,8,Q3,0.36003384730586946,36.0,0,Below Target Threshold,Medium Propensity,2,5,52.46
23529,47,technician,divorced,secondary,no,-105,no,no,telephone,28,aug,192,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,3.2,No previous contact,0,No loans,0,1,8,Q3,0.25410560205603894,25.41,0,Below Target Threshold,Low Propensity,1,8,26.59
23530,57,retired,married,primary,no,75,no,no,cellular,28,aug,118,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.97,No previous contact,0,No loans,0,1,8,Q3,0.3582920382594756,35.83,0,Below Target Threshold,Medium Propensity,2,5,51.98
23531,37,management,married,tertiary,no,236,no,no,cellular,28,aug,95,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.58,No previous contact,0,No loans,0,1,8,Q3,0.4073878846924145,40.74,0,Below Target Threshold,Medium Propensity,2,4,64.42
23532,42,management,married,tertiary,no,-671,no,no,cellular,28,aug,80,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,1.33,No previous contact,0,No loans,0,1,8,Q3,0.27313009022552986,27.31,0,Below Target Threshold,Low Propensity,1,7,30.46
23533,36,management,married,tertiary,no,659,no,no,cellular,28,aug,90,13,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.5,No previous contact,0,No loans,0,1,8,Q3,0.4062147332913819,40.62,0,Below Target Threshold,Medium Propensity,2,4,64.14
23534,55,housemaid,married,primary,no,1233,no,no,cellular,28,aug,97,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,1.62,No previous contact,0,No loans,0,1,8,Q3,0.4172085191614709,41.72,0,Below Target Threshold,Medium Propensity,2,4,66.46
23535,32,management,married,tertiary,no,0,no,no,cellular,28,aug,74,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.23,No previous contact,0,No loans,0,1,8,Q3,0.3541367065445755,35.41,0,Below Target Threshold,Medium Propensity,2,5,50.85
23536,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.88,No previous contact,0,No loans,0,1,8,Q3,0.2913024227133983,29.13,0,Below Target Threshold,Medium Propensity,2,7,34.5
23537,32,housemaid,married,secondary,no,156,no,yes,cellular,28,aug,82,4,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,1.37,No previous contact,0,Personal loan only,1,1,8,Q3,0.2467823228520764,24.68,0,Below Target Threshold,Low Propensity,1,8,25.26
23538,31,technician,single,tertiary,no,44,no,no,cellular,28,aug,16,13,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.27,No previous contact,0,No loans,0,1,8,Q3,0.32264128568058825,32.26,0,Below Target Threshold,Medium Propensity,2,6,42.12
23539,37,technician,married,secondary,no,1309,yes,no,cellular,28,aug,77,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,1.28,No previous contact,0,Housing loan only,1,1,8,Q3,0.3789892396787371,37.9,0,Below Target Threshold,Medium Propensity,2,5,57.6
23540,32,technician,single,secondary,no,2421,yes,no,cellular,28,aug,14,8,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,6+ contacts,4,0.23,No previous contact,0,Housing loan only,1,1,8,Q3,0.3778597718067057,37.79,0,Below Target Threshold,Medium Propensity,2,5,57.31
23541,46,technician,married,secondary,no,0,no,no,cellular,28,aug,63,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.05,No previous contact,0,No loans,0,1,8,Q3,0.27325465746928923,27.33,0,Below Target Threshold,Low Propensity,1,7,30.51
23542,31,technician,single,secondary,no,23,no,no,cellular,28,aug,110,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.83,No previous contact,0,No loans,0,1,8,Q3,0.35063622136643846,35.06,0,Below Target Threshold,Medium Propensity,2,6,49.78
23543,33,management,single,tertiary,no,0,no,no,cellular,28,aug,59,10,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.98,No previous contact,0,No loans,0,1,8,Q3,0.3343989836409553,33.44,0,Below Target Threshold,Medium Propensity,2,6,45.34
23544,43,technician,divorced,secondary,no,0,no,no,cellular,28,aug,192,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.2,No previous contact,0,No loans,0,1,8,Q3,0.3724553167446508,37.25,0,Below Target Threshold,Medium Propensity,2,5,55.82
23545,50,blue-collar,married,secondary,no,326,no,no,cellular,28,aug,157,9,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,2.62,No previous contact,0,No loans,0,1,8,Q3,0.33807310302530036,33.81,0,Below Target Threshold,Medium Propensity,2,6,46.38
23546,50,blue-collar,married,primary,no,403,no,no,cellular,28,aug,119,6,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,1.98,No previous contact,0,No loans,0,1,8,Q3,0.3558988149777001,35.59,0,Below Target Threshold,Medium Propensity,2,5,51.34
23547,34,technician,married,secondary,no,1,no,no,cellular,28,aug,535,2,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,8.92,No previous contact,0,No loans,0,1,8,Q3,0.2742775689724501,27.43,0,Below Target Threshold,Low Propensity,1,7,30.72
23548,32,management,married,tertiary,no,0,no,no,cellular,28,aug,15,13,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.25,No previous contact,0,No loans,0,1,8,Q3,0.26057666816367925,26.06,0,Below Target Threshold,Low Propensity,1,8,27.85
23549,46,management,married,tertiary,no,-3,no,no,cellular,28,aug,205,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,Negative,1,1,2-3 contacts,2,3.42,No previous contact,0,No loans,0,1,8,Q3,0.2874381156749142,28.74,0,Below Target Threshold,Medium Propensity,2,7,33.62
23550,31,management,married,tertiary,no,60,no,no,cellular,28,aug,302,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.03,No previous contact,0,No loans,0,1,8,Q3,0.3287609907896388,32.88,0,Below Target Threshold,Medium Propensity,2,6,43.73
23551,45,blue-collar,married,primary,no,751,no,no,cellular,28,aug,151,4,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,2.52,No previous contact,0,No loans,0,1,8,Q3,0.3585471758990775,35.85,0,Below Target Threshold,Medium Propensity,2,5,52.04
23552,50,services,married,secondary,no,1545,no,no,cellular,28,aug,56,8,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,6+ contacts,4,0.93,No previous contact,0,No loans,0,1,8,Q3,0.4400040362729622,44.0,0,Below Target Threshold,High Propensity,3,3,70.85
23553,31,admin.,married,secondary,no,23,no,no,cellular,28,aug,322,7,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,5.37,No previous contact,0,No loans,0,1,8,Q3,0.27992784201218407,27.99,0,Below Target Threshold,Low Propensity,1,7,31.99
23554,34,technician,single,secondary,no,0,no,no,cellular,28,aug,54,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,0.9,No previous contact,0,No loans,0,1,8,Q3,0.3035544500359307,30.36,0,Below Target Threshold,Medium Propensity,2,7,37.3
23555,30,management,single,tertiary,no,20261,yes,no,cellular,28,aug,81,10,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"10,001+",5,0,6+ contacts,4,1.35,No previous contact,0,Housing loan only,1,1,8,Q3,0.3463322850997931,34.63,0,Below Target Threshold,Medium Propensity,2,6,48.57
23556,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,6+ contacts,4,1.47,No previous contact,0,No loans,0,1,8,Q3,0.41158666711635933,41.16,0,Below Target Threshold,Medium Propensity,2,4,65.3
23557,34,unemployed,single,tertiary,no,786,no,no,cellular,28,aug,122,11,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,2.03,No previous contact,0,No loans,0,1,8,Q3,0.4787674395487349,47.88,0,Below Target Threshold,High Propensity,3,3,76.8
23558,44,technician,divorced,secondary,no,2179,no,no,cellular,28,aug,180,10,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,3.0,No previous contact,0,No loans,0,1,8,Q3,0.45620079665944746,45.62,0,Below Target Threshold,High Propensity,3,3,73.57
23559,32,technician,single,tertiary,no,632,yes,no,cellular,28,aug,82,7,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.37,No previous contact,0,Housing loan only,1,1,8,Q3,0.33374837211208414,33.37,0,Below Target Threshold,Medium Propensity,2,6,45.16
23560,32,unemployed,single,tertiary,no,99,no,no,cellular,28,aug,49,35,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.82,No previous contact,0,No loans,0,1,8,Q3,0.3411495956441689,34.11,0,Below Target Threshold,Medium Propensity,2,6,47.21
23561,55,retired,married,secondary,no,185,no,no,cellular,28,aug,26,4,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,4-5 contacts,3,0.43,No previous contact,0,No loans,0,1,8,Q3,0.33680825737436226,33.68,0,Below Target Threshold,Medium Propensity,2,6,46.06
23562,42,technician,divorced,secondary,no,305,yes,no,cellular,28,aug,82,4,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,1.37,No previous contact,0,Housing loan only,1,1,8,Q3,0.3808264474002173,38.08,0,Below Target Threshold,Medium Propensity,2,5,58.14
23563,36,technician,married,secondary,no,278,no,no,cellular,28,aug,121,16,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,2.02,No previous contact,0,No loans,0,1,8,Q3,0.29274197155782317,29.27,0,Below Target Threshold,Medium Propensity,2,7,34.85
23564,30,technician,single,tertiary,no,187,no,no,cellular,28,aug,66,4,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,1.1,No previous contact,0,No loans,0,1,8,Q3,0.3940780651285162,39.41,0,Below Target Threshold,Medium Propensity,2,4,61.31
23565,53,management,married,tertiary,no,761,no,yes,cellular,28,aug,85,6,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,1.42,No previous contact,0,Personal loan only,1,1,8,Q3,0.23681140842198262,23.68,0,Below Target Threshold,Low Propensity,1,8,23.26
23566,55,retired,married,secondary,no,123,no,no,cellular,28,aug,70,8,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,1.17,No previous contact,0,No loans,0,1,8,Q3,0.31465560497683487,31.47,0,Below Target Threshold,Medium Propensity,2,6,40.0
23567,50,technician,married,secondary,no,-997,no,yes,cellular,28,aug,70,7,-1,0,unknown,no,0,0,0,1,0,,50-59,4,Negative,1,1,6+ contacts,4,1.17,No previous contact,0,Personal loan only,1,1,8,Q3,0.21376745126148222,21.38,0,Below Target Threshold,Low Propensity,1,9,18.56
23568,43,technician,married,tertiary,no,80,no,no,cellular,28,aug,9,32,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,0.15,No previous contact,0,No loans,0,1,8,Q3,0.30551093941349383,30.55,0,Below Target Threshold,Medium Propensity,2,7,37.75
23569,60,retired,married,tertiary,no,486,no,no,cellular,28,aug,139,4,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,4-5 contacts,3,2.32,No previous contact,0,No loans,0,1,8,Q3,0.4570310154443531,45.7,0,Below Target Threshold,High Propensity,3,3,73.69
23570,42,management,single,tertiary,no,759,no,yes,cellular,28,aug,105,6,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,1.75,No previous contact,0,Personal loan only,1,1,8,Q3,0.3280996602387793,32.81,0,Below Target Threshold,Medium Propensity,2,6,43.56
23571,34,management,single,tertiary,no,46,no,no,cellular,28,aug,211,17,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,3.52,No previous contact,0,No loans,0,1,8,Q3,0.3486992364837242,34.87,0,Below Target Threshold,Medium Propensity,2,6,49.23
23572,38,student,married,secondary,no,140,no,no,cellular,28,aug,12,21,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.2,No previous contact,0,No loans,0,1,8,Q3,0.35929375204547104,35.93,0,Below Target Threshold,Medium Propensity,2,5,52.23
23573,37,management,married,tertiary,no,6743,no,no,cellular,28,aug,13,13,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"5,001-10,000",4,0,6+ contacts,4,0.22,No previous contact,0,No loans,0,1,8,Q3,0.4075947764469815,40.76,0,Below Target Threshold,Medium Propensity,2,4,64.48
23574,41,technician,married,secondary,no,1946,no,no,cellular,28,aug,327,9,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,5.45,No previous contact,0,No loans,0,1,8,Q3,0.4098918821922457,40.99,0,Below Target Threshold,Medium Propensity,2,4,64.9
23575,59,retired,married,secondary,no,0,no,no,cellular,28,aug,23,15,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,0.38,No previous contact,0,No loans,0,1,8,Q3,0.24813937654369622,24.81,0,Below Target Threshold,Low Propensity,1,8,25.49
23576,46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,0.73,No previous contact,0,No loans,0,1,8,Q3,0.4458954067784326,44.59,0,Below Target Threshold,High Propensity,3,3,71.85
23577,34,technician,married,secondary,no,0,no,no,cellular,28,aug,183,10,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,3.05,No previous contact,0,No loans,0,1,8,Q3,0.24403852622131203,24.4,0,Below Target Threshold,Low Propensity,1,8,24.66
23578,40,technician,married,secondary,no,1232,no,no,cellular,28,aug,175,11,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,2.92,No previous contact,0,No loans,0,1,8,Q3,0.4241949784188028,42.42,0,Below Target Threshold,High Propensity,3,4,67.86
23579,37,management,married,secondary,no,859,no,no,cellular,28,aug,246,15,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,4.1,No previous contact,0,No loans,0,1,8,Q3,0.40921986979907077,40.92,0,Below Target Threshold,Medium Propensity,2,4,64.79
23580,44,management,divorced,tertiary,no,0,no,no,cellular,28,aug,70,10,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,1.17,No previous contact,0,No loans,0,1,8,Q3,0.32573174853592446,32.57,0,Below Target Threshold,Medium Propensity,2,6,42.89
23581,30,technician,single,tertiary,no,0,no,no,cellular,28,aug,20,19,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.33,No previous contact,0,No loans,0,1,8,Q3,0.2982681273109756,29.83,0,Below Target Threshold,Medium Propensity,2,7,36.04
23582,32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.38,No previous contact,0,No loans,0,1,8,Q3,0.35539065620151633,35.54,0,Below Target Threshold,Medium Propensity,2,5,51.2
23583,50,blue-collar,married,secondary,no,6288,no,no,cellular,28,aug,20,14,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"5,001-10,000",4,0,6+ contacts,4,0.33,No previous contact,0,No loans,0,1,8,Q3,0.39329204193132405,39.33,0,Below Target Threshold,Medium Propensity,2,4,61.12
23584,42,technician,married,secondary,no,1013,no,yes,cellular,28,aug,117,8,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"1,001-5,000",3,0,6+ contacts,4,1.95,No previous contact,0,Personal loan only,1,1,8,Q3,0.18759841199550828,18.76,0,Below Target Threshold,Low Propensity,1,9,12.93
23585,42,technician,divorced,secondary,no,37,no,no,cellular,28,aug,28,16,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,0.47,No previous contact,0,No loans,0,1,8,Q3,0.2972535853003461,29.73,0,Below Target Threshold,Medium Propensity,2,7,35.81
23586,59,retired,married,secondary,no,0,no,no,cellular,28,aug,359,7,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,5.98,No previous contact,0,No loans,0,1,8,Q3,0.311930060196188,31.19,0,Below Target Threshold,Medium Propensity,2,7,39.3
23587,44,management,married,tertiary,no,217,yes,no,cellular,28,aug,203,4,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,3.38,No previous contact,0,Housing loan only,1,1,8,Q3,0.3464054051805307,34.64,0,Below Target Threshold,Medium Propensity,2,6,48.59
23588,47,services,married,unknown,yes,0,no,no,cellular,28,aug,21,22,-1,0,unknown,no,0,1,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,0.35,No previous contact,0,No loans,0,1,8,Q3,0.26152481893236057,26.15,0,Below Target Threshold,Low Propensity,1,8,28.01
23589,52,technician,married,tertiary,no,0,no,no,cellular,28,aug,84,15,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,1.4,No previous contact,0,No loans,0,1,8,Q3,0.2991014973074258,29.91,0,Below Target Threshold,Medium Propensity,2,7,36.23
23590,55,admin.,married,secondary,no,0,no,no,cellular,28,aug,16,28,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,0.27,No previous contact,0,No loans,0,1,8,Q3,0.23970852635951825,23.97,0,Below Target Threshold,Low Propensity,1,8,23.8
23591,44,technician,married,secondary,no,65,no,no,telephone,28,aug,53,11,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,0.88,No previous contact,0,No loans,0,1,8,Q3,0.2447783637104888,24.48,0,Below Target Threshold,Low Propensity,1,8,24.81
23592,59,retired,married,secondary,no,82,no,no,cellular,28,aug,308,6,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,6+ contacts,4,5.13,No previous contact,0,No loans,0,1,8,Q3,0.30784586975828976,30.78,0,Below Target Threshold,Medium Propensity,2,7,38.31
23593,46,technician,single,tertiary,no,568,no,no,telephone,28,aug,51,4,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,0.85,No previous contact,0,No loans,0,1,8,Q3,0.4205043239296602,42.05,0,Below Target Threshold,High Propensity,3,4,67.11
23594,44,self-employed,married,tertiary,no,134,no,no,cellular,28,aug,86,4,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,4-5 contacts,3,1.43,No previous contact,0,No loans,0,1,8,Q3,0.35364112573082146,35.36,0,Below Target Threshold,Medium Propensity,2,5,50.69
23595,53,blue-collar,married,primary,no,5603,no,no,cellular,28,aug,2372,6,-1,0,unknown,yes,1,0,0,0,0,,50-59,4,"5,001-10,000",4,0,6+ contacts,4,39.53,No previous contact,0,No loans,0,1,8,Q3,0.39933992907489163,39.93,0,Below Target Threshold,Medium Propensity,2,4,62.5
23596,39,management,married,tertiary,no,0,no,no,cellular,28,aug,93,25,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.55,No previous contact,0,No loans,0,1,8,Q3,0.26461960861608574,26.46,0,Below Target Threshold,Low Propensity,1,8,28.63
23597,35,technician,divorced,secondary,no,89,no,no,cellular,28,aug,203,28,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,3.38,No previous contact,0,No loans,0,1,8,Q3,0.29861965902864324,29.86,0,Below Target Threshold,Medium Propensity,2,7,36.11
23598,48,housemaid,married,tertiary,no,197,no,no,cellular,28,aug,256,8,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,4.27,No previous contact,0,No loans,0,1,8,Q3,0.304681346027771,30.47,0,Below Target Threshold,Medium Propensity,2,7,37.54
23599,36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,1.13,No previous contact,0,No loans,0,1,8,Q3,0.40608098303697693,40.61,0,Below Target Threshold,Medium Propensity,2,4,64.11
