age,balance,campaign,previous,previously_contacted,days_since_previous_contact,negative_balance_flag,previous_campaign_success_flag,active_loan_count,contact_known_flag,job,marital,education,default,housing,loan,contact,month,poutcome,subscription_flag
53,2156,4,0,0,0.0,0,0,1,1,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,0
31,428,1,0,0,0.0,0,0,1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0
40,1232,11,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
37,459,14,0,0,0.0,0,0,0,1,services,single,secondary,no,no,no,telephone,jul,unknown,0
36,2971,1,8,1,97.0,0,0,0,1,entrepreneur,married,secondary,no,no,no,cellular,nov,failure,1
37,49,2,0,0,0.0,0,0,1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,1
42,7560,1,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,jan,unknown,1
28,207,1,4,1,94.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,aug,failure,0
49,3293,1,9,1,77.0,0,0,0,1,self-employed,divorced,tertiary,no,no,no,cellular,may,failure,0
49,377,1,2,1,59.0,0,0,0,1,unemployed,married,tertiary,no,no,no,cellular,may,failure,0
33,0,8,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
21,123,1,0,0,0.0,0,0,0,1,student,single,secondary,no,no,no,telephone,aug,unknown,1
36,7222,1,0,0,0.0,0,0,1,1,unemployed,married,tertiary,no,yes,no,cellular,jun,unknown,0
42,1450,2,1,1,174.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,may,other,0
27,777,3,0,0,0.0,0,0,1,0,services,single,secondary,no,yes,no,unknown,may,unknown,0
45,523,2,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
29,1027,3,0,0,0.0,0,0,0,1,unemployed,single,primary,no,no,no,cellular,jan,unknown,0
24,777,1,0,0,0.0,0,0,1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,0
33,133,4,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
36,333,2,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
40,737,2,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
57,411,3,0,0,0.0,0,0,1,0,housemaid,married,primary,no,yes,no,unknown,may,unknown,0
40,118,2,0,0,0.0,0,0,1,1,housemaid,married,primary,no,yes,no,cellular,feb,unknown,0
36,854,6,0,0,0.0,0,0,2,1,management,single,tertiary,no,yes,yes,cellular,jul,unknown,0
45,586,2,0,0,0.0,0,0,0,1,blue-collar,married,unknown,no,no,no,cellular,aug,unknown,0
28,370,5,0,0,0.0,0,0,1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,0
48,426,2,0,0,0.0,0,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,aug,unknown,0
42,30,2,0,0,0.0,0,0,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0
32,616,2,1,1,109.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,nov,other,0
58,4318,2,0,0,0.0,0,0,0,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,0
47,351,3,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
35,2008,6,0,0,0.0,0,0,0,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,0
34,-369,2,0,0,0.0,1,0,1,0,blue-collar,single,secondary,yes,yes,no,unknown,may,unknown,0
58,687,1,2,1,99.0,0,1,1,1,unemployed,married,secondary,no,yes,no,cellular,aug,success,1
36,210,1,2,1,127.0,0,0,1,1,management,divorced,tertiary,no,yes,no,telephone,nov,failure,0
23,287,3,1,1,180.0,0,0,0,1,student,single,secondary,no,no,no,telephone,mar,other,0
45,2571,2,0,0,0.0,0,0,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0
50,778,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,jul,unknown,0
35,106,5,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,0
59,1376,4,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,no,yes,unknown,may,unknown,0
47,-1385,1,0,0,0.0,1,0,2,0,blue-collar,married,primary,yes,yes,yes,unknown,may,unknown,0
47,414,2,0,0,0.0,0,0,0,1,management,married,secondary,no,no,no,cellular,aug,unknown,0
30,726,3,0,0,0.0,0,0,2,1,services,single,secondary,no,yes,yes,cellular,jul,unknown,0
29,1612,2,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
24,630,1,0,0,0.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0
53,629,1,0,0,0.0,0,0,1,1,technician,divorced,unknown,no,yes,no,cellular,may,unknown,0
30,-271,1,1,1,337.0,1,1,1,1,services,single,secondary,no,yes,no,cellular,may,success,1
36,668,1,0,0,0.0,0,0,1,1,management,divorced,tertiary,no,yes,no,cellular,may,unknown,0
31,1570,4,1,1,286.0,0,0,1,1,technician,married,tertiary,no,yes,no,cellular,mar,failure,1
34,118,3,0,0,0.0,0,0,1,1,management,married,tertiary,no,no,yes,telephone,jul,unknown,0
26,1099,2,13,1,225.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,jan,other,0
38,-275,3,0,0,0.0,1,0,0,1,blue-collar,married,primary,no,no,no,cellular,jul,unknown,0
36,86,1,3,1,380.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,sep,failure,0
37,33,2,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,0
51,1347,1,1,1,243.0,0,0,2,1,technician,married,tertiary,no,yes,yes,cellular,feb,failure,1
33,1778,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,feb,unknown,1
52,0,2,0,0,0.0,0,0,0,0,housemaid,single,tertiary,no,no,no,unknown,jun,unknown,0
56,689,2,0,0,0.0,0,0,0,1,technician,married,unknown,no,no,no,cellular,jul,unknown,0
48,648,2,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,jul,unknown,0
29,7,1,1,1,179.0,0,0,0,1,unemployed,single,tertiary,no,no,no,cellular,may,failure,0
37,50,1,8,1,154.0,0,0,0,1,services,single,secondary,no,no,no,cellular,nov,other,0
42,1364,6,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1
37,96,1,2,1,99.0,0,1,0,1,admin.,married,secondary,no,no,no,cellular,aug,success,1
57,249,1,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
38,216,1,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
58,96,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,nov,unknown,1
37,591,2,5,1,255.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,0
43,2047,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
42,466,1,0,0,0.0,0,0,0,1,services,divorced,secondary,no,no,no,cellular,jan,unknown,0
53,255,2,0,0,0.0,0,0,1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,0
45,751,4,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0
58,4150,1,0,0,0.0,0,0,0,0,unknown,married,tertiary,no,no,no,unknown,jun,unknown,0
58,219,1,0,0,0.0,0,0,0,0,unknown,married,unknown,no,no,no,unknown,jun,unknown,0
54,136,2,0,0,0.0,0,0,0,1,housemaid,married,primary,no,no,no,cellular,jul,unknown,0
22,35,3,0,0,0.0,0,0,1,0,services,single,primary,no,yes,no,unknown,may,unknown,0
41,16,1,0,0,0.0,0,0,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,0
58,1980,1,0,0,0.0,0,0,0,1,retired,married,primary,no,no,no,cellular,jun,unknown,1
50,238,5,0,0,0.0,0,0,0,1,housemaid,married,primary,no,no,no,cellular,aug,unknown,0
32,23,2,0,0,0.0,0,0,0,1,services,married,unknown,no,no,no,cellular,jul,unknown,0
60,545,1,0,0,0.0,0,0,1,0,retired,divorced,secondary,no,yes,no,unknown,may,unknown,1
53,37,9,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
46,111,2,0,0,0.0,0,0,0,1,services,married,secondary,no,no,no,cellular,aug,unknown,0
38,0,10,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
42,1275,5,0,0,0.0,0,0,2,1,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1
49,414,3,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0
32,974,1,0,0,0.0,0,0,1,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,0
26,5,3,0,0,0.0,0,0,0,1,blue-collar,single,secondary,no,no,no,telephone,jul,unknown,0
44,267,2,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,1
22,1522,2,0,0,0.0,0,0,0,1,student,single,secondary,no,no,no,cellular,oct,unknown,1
32,1410,5,0,0,0.0,0,0,1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0
41,449,6,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0
39,1373,2,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
59,104,5,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0
28,674,4,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,telephone,may,unknown,0
44,522,1,0,0,0.0,0,0,1,1,self-employed,divorced,secondary,no,yes,no,cellular,apr,unknown,0
48,1733,3,0,0,0.0,0,0,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0
51,421,4,0,0,0.0,0,0,1,1,self-employed,married,secondary,no,yes,no,cellular,may,unknown,0
27,2489,2,2,1,163.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,jul,other,1
32,1613,5,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,nov,unknown,0
32,-417,5,0,0,0.0,1,0,0,0,admin.,divorced,secondary,no,no,no,unknown,may,unknown,0
40,819,3,0,0,0.0,0,0,1,0,technician,married,primary,no,yes,no,unknown,may,unknown,0
42,162,1,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,may,unknown,0
44,756,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
34,0,1,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,nov,unknown,0
32,1,2,0,0,0.0,0,0,0,1,unemployed,married,tertiary,no,no,no,cellular,jul,unknown,0
23,1358,2,0,0,0.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,may,unknown,0
47,1405,1,0,0,0.0,0,0,0,0,housemaid,divorced,primary,no,no,no,unknown,jun,unknown,0
50,299,3,0,0,0.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,nov,unknown,0
51,548,2,0,0,0.0,0,0,0,0,technician,divorced,primary,no,no,no,unknown,jun,unknown,0
33,596,1,1,1,213.0,0,0,1,1,entrepreneur,divorced,primary,no,no,yes,cellular,feb,other,0
33,80,1,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0
55,1526,1,0,0,0.0,0,0,1,1,management,divorced,secondary,no,yes,no,cellular,nov,unknown,0
50,33,8,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
52,0,7,0,0,0.0,0,0,0,0,unemployed,married,secondary,no,no,no,unknown,jun,unknown,0
39,442,2,2,1,257.0,0,0,1,1,admin.,divorced,secondary,no,yes,no,cellular,feb,other,0
38,170,1,0,0,0.0,0,0,1,1,entrepreneur,married,tertiary,no,yes,no,cellular,may,unknown,1
52,0,2,0,0,0.0,0,0,1,1,services,divorced,secondary,no,yes,no,cellular,may,unknown,0
54,898,2,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,0
36,632,2,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,aug,unknown,0
38,0,3,0,0,0.0,0,0,0,1,unemployed,single,secondary,no,no,no,cellular,aug,unknown,0
53,0,1,5,1,322.0,0,0,1,1,admin.,single,primary,no,yes,no,cellular,may,other,0
32,1611,1,2,1,180.0,0,0,1,1,unemployed,single,tertiary,no,yes,no,cellular,nov,failure,0
40,563,1,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
30,592,1,0,0,0.0,0,0,1,1,technician,single,secondary,no,yes,no,cellular,may,unknown,0
37,125,1,0,0,0.0,0,0,0,0,self-employed,single,secondary,no,no,no,unknown,jun,unknown,0
38,484,8,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
45,2433,2,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0
53,-166,4,0,0,0.0,1,0,1,1,services,married,primary,no,no,yes,cellular,jul,unknown,0
52,-232,4,0,0,0.0,1,0,1,1,services,married,secondary,no,no,yes,cellular,jul,unknown,0
57,621,3,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,0
40,-375,5,0,0,0.0,1,0,1,1,technician,divorced,secondary,no,yes,no,cellular,may,unknown,0
34,577,2,1,1,153.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,apr,failure,0
31,917,9,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
29,1441,1,2,1,85.0,0,1,1,1,management,married,tertiary,no,yes,no,cellular,apr,success,0
29,707,1,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,cellular,jul,unknown,0
37,403,2,1,1,338.0,0,1,1,1,blue-collar,married,primary,no,yes,no,cellular,may,success,0
35,2088,1,3,1,51.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,failure,0
42,3530,4,0,0,0.0,0,0,0,1,technician,married,tertiary,no,no,no,cellular,aug,unknown,0
31,379,2,0,0,0.0,0,0,1,1,entrepreneur,single,secondary,no,yes,no,cellular,jul,unknown,0
51,5050,7,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,0
41,11103,1,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,telephone,may,unknown,0
30,4,8,0,0,0.0,0,0,0,0,admin.,married,secondary,no,no,no,unknown,may,unknown,0
30,586,6,4,1,176.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,nov,failure,0
44,-972,2,0,0,0.0,1,0,2,0,housemaid,married,primary,yes,yes,yes,unknown,may,unknown,0
32,-796,3,0,0,0.0,1,0,2,1,technician,married,secondary,no,yes,yes,cellular,jul,unknown,0
28,204,1,0,0,0.0,0,0,1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0
36,548,3,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,jul,unknown,0
41,96,7,0,0,0.0,0,0,1,1,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,0
41,0,2,0,0,0.0,0,0,0,0,services,single,secondary,no,no,no,unknown,jun,unknown,0
52,517,1,0,0,0.0,0,0,1,0,services,married,secondary,no,yes,no,unknown,jun,unknown,0
41,1621,1,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
45,586,3,0,0,0.0,0,0,1,1,unknown,married,primary,no,yes,no,telephone,jul,unknown,0
30,5,3,0,0,0.0,0,0,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,0
57,3431,2,1,1,189.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,nov,failure,0
51,0,4,0,0,0.0,0,0,1,1,blue-collar,married,unknown,no,yes,no,telephone,may,unknown,0
54,2156,1,4,1,195.0,0,0,1,1,technician,divorced,secondary,no,yes,no,cellular,feb,failure,1
46,3308,2,0,0,0.0,0,0,0,1,technician,married,unknown,no,no,no,cellular,jul,unknown,1
56,16125,1,0,0,0.0,0,0,0,1,entrepreneur,married,tertiary,no,no,no,telephone,nov,unknown,0
34,1174,17,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
25,520,1,0,0,0.0,0,0,1,1,student,single,secondary,no,yes,no,cellular,may,unknown,0
38,-228,4,0,0,0.0,1,0,1,1,technician,married,secondary,no,yes,no,cellular,jul,unknown,0
26,985,2,0,0,0.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,may,unknown,0
37,450,1,0,0,0.0,0,0,2,0,admin.,divorced,secondary,no,yes,yes,unknown,jun,unknown,0
52,2439,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
31,-161,2,0,0,0.0,1,0,0,1,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,0
55,5345,1,0,0,0.0,0,0,0,0,unemployed,married,tertiary,no,no,no,unknown,may,unknown,0
34,34,3,0,0,0.0,0,0,2,0,services,single,secondary,no,yes,yes,unknown,may,unknown,0
56,-762,2,0,0,0.0,1,0,2,1,management,married,tertiary,no,yes,yes,cellular,jul,unknown,0
29,0,9,1,1,253.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,feb,failure,0
34,45,1,0,0,0.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,nov,unknown,0
25,806,2,0,0,0.0,0,0,2,1,services,married,secondary,no,yes,yes,cellular,may,unknown,0
39,157,6,0,0,0.0,0,0,1,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,0
30,1159,1,1,1,68.0,0,1,0,1,unemployed,single,tertiary,no,no,no,cellular,aug,success,0
37,720,3,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,apr,unknown,0
46,4000,3,0,0,0.0,0,0,0,1,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,0
46,1808,1,0,0,0.0,0,0,0,1,unemployed,single,tertiary,no,no,no,cellular,nov,unknown,0
57,9367,1,6,1,90.0,0,1,0,1,retired,married,primary,no,no,no,cellular,feb,success,1
35,1354,6,0,0,0.0,0,0,1,1,services,single,secondary,no,no,yes,cellular,nov,unknown,0
36,56,6,0,0,0.0,0,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0
59,259,1,1,1,89.0,0,1,0,1,technician,married,secondary,no,no,no,cellular,jun,success,1
30,569,12,0,0,0.0,0,0,0,1,technician,married,tertiary,no,no,no,cellular,aug,unknown,1
42,328,1,0,0,0.0,0,0,2,1,management,single,tertiary,no,yes,yes,cellular,nov,unknown,0
40,5483,2,0,0,0.0,0,0,0,1,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,0
40,572,2,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
30,1692,2,0,0,0.0,0,0,2,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,0
34,3185,1,1,1,191.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,nov,failure,0
52,-468,1,0,0,0.0,1,0,0,1,entrepreneur,married,tertiary,yes,no,no,cellular,jul,unknown,1
47,4666,3,0,0,0.0,0,0,0,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0
28,619,2,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,0
34,5973,3,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
37,0,2,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,jul,unknown,0
35,1070,2,0,0,0.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,nov,unknown,0
52,1797,2,1,1,99.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,0
49,-178,1,0,0,0.0,1,0,1,0,entrepreneur,married,secondary,yes,no,yes,unknown,jun,unknown,0
31,1,16,0,0,0.0,0,0,1,0,housemaid,married,secondary,no,yes,no,unknown,may,unknown,0
32,354,2,5,1,133.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,mar,other,1
36,281,1,0,0,0.0,0,0,1,0,services,single,unknown,no,yes,no,unknown,may,unknown,1
35,0,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,may,unknown,0
31,527,2,1,1,359.0,0,0,2,1,management,married,tertiary,no,yes,yes,cellular,may,failure,0
41,195,1,0,0,0.0,0,0,0,1,technician,divorced,secondary,no,no,no,cellular,aug,unknown,0
55,1,2,6,1,360.0,0,0,1,1,retired,married,secondary,no,yes,no,telephone,may,other,0
28,362,1,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
34,375,1,0,0,0.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0
32,444,1,0,0,0.0,0,0,0,1,self-employed,single,tertiary,no,no,no,cellular,nov,unknown,0
50,2376,1,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,sep,unknown,1
38,667,2,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,apr,unknown,0
32,477,6,5,1,178.0,0,0,1,1,management,married,tertiary,no,yes,no,telephone,may,failure,0
51,2323,10,0,0,0.0,0,0,2,1,technician,divorced,secondary,no,yes,yes,cellular,aug,unknown,0
40,334,1,6,1,91.0,0,0,0,1,unemployed,single,secondary,no,no,no,cellular,mar,other,1
48,1876,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
35,980,2,0,0,0.0,0,0,0,1,admin.,single,tertiary,no,no,no,cellular,oct,unknown,0
53,-601,2,0,0,0.0,1,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
47,600,2,0,0,0.0,0,0,1,1,technician,single,secondary,no,no,yes,cellular,aug,unknown,0
50,156,3,0,0,0.0,0,0,1,1,technician,married,secondary,no,no,yes,cellular,jul,unknown,1
56,7396,2,0,0,0.0,0,0,1,1,blue-collar,divorced,primary,no,yes,no,cellular,nov,unknown,0
50,247,1,0,0,0.0,0,0,0,0,technician,married,tertiary,no,no,no,unknown,may,unknown,0
32,441,2,0,0,0.0,0,0,1,1,services,single,secondary,no,no,yes,cellular,jul,unknown,0
37,23,1,1,1,90.0,0,0,1,1,admin.,married,tertiary,no,yes,no,telephone,may,other,0
33,1156,1,2,1,177.0,0,0,1,1,services,divorced,secondary,no,yes,no,cellular,may,failure,0
43,1109,3,2,1,264.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,0
28,707,1,0,0,0.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,may,unknown,1
58,826,1,0,0,0.0,0,0,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,1
59,124,3,7,1,134.0,0,0,1,1,entrepreneur,married,primary,no,yes,no,cellular,nov,failure,0
35,2732,1,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,nov,unknown,0
24,14,1,0,0,0.0,0,0,1,1,services,single,secondary,no,yes,no,cellular,may,unknown,0
48,1903,6,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0
37,444,1,9,1,94.0,0,0,0,1,blue-collar,married,unknown,no,no,no,cellular,oct,other,0
36,3794,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
41,416,2,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,aug,unknown,0
29,-167,1,0,0,0.0,1,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0
49,-147,1,0,0,0.0,1,0,1,1,technician,married,secondary,no,yes,no,cellular,apr,unknown,0
38,0,1,3,1,92.0,0,1,1,1,admin.,married,secondary,no,yes,no,cellular,sep,success,1
67,361,2,0,0,0.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,oct,unknown,1
29,2203,2,0,0,0.0,0,0,1,1,technician,single,tertiary,no,yes,no,cellular,may,unknown,0
25,3165,2,0,0,0.0,0,0,0,1,student,single,secondary,no,no,no,telephone,oct,unknown,0
37,497,2,0,0,0.0,0,0,1,1,admin.,married,unknown,no,yes,no,telephone,nov,unknown,0
49,226,5,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0
43,2501,2,4,1,161.0,0,0,0,1,self-employed,married,tertiary,no,no,no,cellular,jul,failure,0
51,867,3,0,0,0.0,0,0,1,1,services,married,secondary,no,yes,no,cellular,jul,unknown,0
38,1852,1,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1
49,8689,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,nov,unknown,0
43,132,1,3,1,84.0,0,1,0,1,admin.,married,secondary,no,no,no,cellular,aug,success,1
35,247,3,3,1,367.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,other,0
43,68,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,nov,unknown,0
53,-135,2,0,0,0.0,1,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
37,14,2,0,0,0.0,0,0,1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0
39,813,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
27,71,1,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
38,497,1,0,0,0.0,0,0,0,0,technician,married,secondary,no,no,no,unknown,apr,unknown,1
58,0,5,0,0,0.0,0,0,0,0,retired,divorced,secondary,no,no,no,unknown,jun,unknown,0
57,231,14,0,0,0.0,0,0,1,0,housemaid,divorced,primary,no,yes,no,unknown,may,unknown,0
42,-106,1,0,0,0.0,1,0,1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,0
62,2917,2,2,1,182.0,0,0,0,1,retired,married,secondary,no,no,no,cellular,oct,failure,0
30,3,9,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
47,3940,3,2,1,97.0,0,0,1,1,housemaid,married,secondary,no,yes,no,cellular,aug,failure,1
41,1773,1,0,0,0.0,0,0,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,0
76,86,1,0,0,0.0,0,0,0,1,retired,divorced,primary,no,no,no,cellular,aug,unknown,0
34,134,1,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,may,unknown,0
